,name,iter,A,BA,ROC,MCC,F1,R,P
svc-23,Support Vector,23,0.8024439918533605,0.7002884179143172,0.7002884179143172,0.3495275535283212,0.6686517737256239,0.7002884179143172,0.652491981248458
lr-24,Logistic Regression,24,0.7637474541751528,0.7052952232808347,0.7052952232808347,0.329766261142786,0.6462184456370503,0.7052952232808347,0.6324261047702663
dt-24,Decision Tree,24,0.8207739307535642,0.7055220688314214,0.7055220688314214,0.3737775093694248,0.6840411840411842,0.7055220688314214,0.6699447987566322
rf-24,Random Forest,24,0.8411405295315683,0.6841661805690583,0.6841661805690582,0.3725207808828916,0.6862259946254179,0.6841661805690583,0.6883784142137364
xgb-24,XGBoost,24,0.7922606924643585,0.6942932140773868,0.6942932140773868,0.333436151883054,0.6589163125204315,0.6942932140773868,0.6430565497494631
gnb-24,Gaussian Naive Bayes,24,0.8004073319755601,0.732435673083155,0.732435673083155,0.3892433894729223,0.6827663502109704,0.732435673083155,0.6629595128822647
bnb-24,Bernoulli Naive Bayes,24,0.7942973523421588,0.7177231188022555,0.7177231188022555,0.3656703082285151,0.6717588578312296,0.7177231188022555,0.6535376388317565
svc-24,Support Vector,24,0.8065173116089613,0.7415905113746841,0.741590511374684,0.4057560687420675,0.6912583316234339,0.7415905113746841,0.6703688468394351
lr-25,Logistic Regression,25,0.7922606924643585,0.7165240780348694,0.7165240780348694,0.3625973798206107,0.6698180379746835,0.7165240780348694,0.6518039714636252
dt-25,Decision Tree,25,0.7515274949083504,0.6703123987296649,0.6703123987296649,0.2762071213383357,0.622574222491053,0.6703123987296649,0.611985936501172
rf-25,Random Forest,25,0.8574338085539714,0.710431654676259,0.710431654676259,0.4306603462707659,0.7151783346592416,0.710431654676259,0.720342721411605
xgb-25,XGBoost,25,0.8167006109979633,0.6920085553179078,0.6920085553179078,0.3520903331967348,0.673768603827073,0.6920085553179078,0.6614089571755476
gnb-25,Gaussian Naive Bayes,25,0.8004073319755601,0.7157625251150431,0.7157625251150431,0.3679266810298498,0.6750013508402226,0.7157625251150431,0.6568507350169619
bnb-25,Bernoulli Naive Bayes,25,0.8004073319755601,0.7213202411044137,0.7213202411044138,0.3750696445633077,0.6776488557800526,0.7213202411044137,0.6589068825910931
svc-25,Support Vector,25,0.8044806517311609,0.740391470607298,0.7403914706072979,0.4025663942990781,0.6892405063291138,0.740391470607298,0.6685372835915845
lr-26,Logistic Regression,26,0.7576374745417516,0.7183712489467885,0.7183712489467886,0.3439154609891296,0.6480286738351255,0.7183712489467885,0.6354091310987863
dt-26,Decision Tree,26,0.7657841140529531,0.6453593881651436,0.6453593881651436,0.2486587130631921,0.6170436433924514,0.6453593881651436,0.6063418681839734
