,name,iter,A,BA,ROC,MCC,F1,R,P
dt-15,Decision Tree,15,0.8044806517311609,0.6792565947242206,0.6792565947242206,0.32341105470856,0.6585337583309185,0.6792565947242206,0.6458728902953587
rf-15,Random Forest,15,0.8513238289205702,0.717949964352842,0.7179499643528421,0.4288694907805244,0.7143551613391668,0.717949964352842,0.710976221845787
xgb-15,XGBoost,15,0.8309572301425662,0.6948441247002398,0.6948441247002399,0.3719906893586825,0.6853657595058869,0.6948441247002398,0.6775484290101583
gnb-15,Gaussian Naive Bayes,15,0.8757637474541752,0.6934344416358804,0.6934344416358805,0.4536660299040162,0.7204107351225204,0.6934344416358804,0.7659982174688057
bnb-15,Bernoulli Naive Bayes,15,0.8207739307535642,0.7166375008101626,0.7166375008101626,0.3878271483068183,0.6898650588573069,0.7166375008101626,0.67357324609233
svc-15,Support Vector,15,0.8615071283095723,0.7239451681897725,0.7239451681897726,0.4529834341529513,0.7264534312119028,0.7239451681897725,0.7290672235481305
lr-16,Logistic Regression,16,0.7780040733197556,0.669226780737572,0.6692267807375721,0.2894874149182898,0.637023975041541,0.669226780737572,0.6238027501185396
dt-16,Decision Tree,16,0.7657841140529531,0.6342439561864022,0.6342439561864023,0.2326757510167157,0.6105351735744684,0.6342439561864022,0.6008201908099688
rf-16,Random Forest,16,0.8329938900203666,0.6682545855207727,0.6682545855207725,0.3403357195748677,0.6701350199908239,0.6682545855207727,0.6721028904799788
xgb-16,XGBoost,16,0.8065173116089613,0.7193596474172014,0.7193596474172014,0.3776814823566157,0.6809878468303958,0.7193596474172014,0.6625678466785148
gnb-16,Gaussian Naive Bayes,16,0.8472505091649695,0.5988398470412859,0.5988398470412858,0.267927418221641,0.6191082011977534,0.5988398470412859,0.6815692344326706
bnb-16,Bernoulli Naive Bayes,16,0.8126272912423625,0.700725905761877,0.700725905761877,0.3593420129562352,0.6757680160780936,0.700725905761877,0.6608246351975905
svc-16,Support Vector,16,0.8065173116089613,0.6582247715341241,0.6582247715341242,0.2965091169357381,0.6471126712613764,0.6582247715341241,0.6389125981563674
lr-17,Logistic Regression,17,0.7841140529531568,0.7228433469440663,0.7228433469440665,0.3650747957047586,0.6672250639386189,0.7228433469440663,0.6495216351380735
dt-17,Decision Tree,17,0.6924643584521385,0.6021939205392443,0.6021939205392444,0.1596618124467513,0.5591594769920503,0.6021939205392443,0.5623615725359912
rf-17,Random Forest,17,0.8289205702647657,0.671414219975371,0.671414219975371,0.339101636187666,0.6695192307692307,0.671414219975371,0.6677076727964489
xgb-17,XGBoost,17,0.7881873727087576,0.669664268585132,0.6696642685851318,0.2971201598738201,0.6431885516239029,0.669664268585132,0.630080997813556
gnb-17,Gaussian Naive Bayes,17,0.7169042769857433,0.7055058655778079,0.7055058655778079,0.3103897452159401,0.6178260845218697,0.7055058655778079,0.6172007836179493
bnb-17,Bernoulli Naive Bayes,17,0.7841140529531568,0.678381619029101,0.678381619029101,0.3061294801167994,0.6455404816388799,0.678381619029101,0.6313409687425435
svc-17,Support Vector,17,0.8085539714867617,0.6594238123015101,0.6594238123015103,0.3001168199419863,0.6490723844282238,0.6594238123015101,0.6412431811656618
lr-18,Logistic Regression,18,0.7983706720977597,0.697890336379545,0.6978903363795449,0.3429896134178816,0.6647215842075858,0.697890336379545,0.6486200350467289
dt-18,Decision Tree,18,0.7393075356415478,0.6297718581891244,0.6297718581891244,0.2137226407160477,0.5951350237064523,0.6297718581891244,0.5879955172716885
rf-18,Random Forest,18,0.8431771894093686,0.7020383693045564,0.7020383693045563,0.3975595628981012,0.6987033893577513,0.7020383693045564,0.6955737499215761
xgb-18,XGBoost,18,0.8085539714867617,0.7261164041739581,0.7261164041739581,0.3880494954155633,0.6856679742835349,0.7261164041739581,0.6664877117633023
gnb-18,Gaussian Naive Bayes,18,0.7820773930753564,0.643836282325491,0.643836282325491,0.2565202778897498,0.6246204191287323,0.643836282325491,0.6143707482993197
bnb-18,Bernoulli Naive Bayes,18,0.8268839103869654,0.7257923391016916,0.7257923391016916,0.4057785703101909,0.6990575493398519,0.7257923391016916,0.6823093830132398
svc-18,Support Vector,18,0.8309572301425662,0.6781709767321278,0.6781709767321278,0.3505946710744663,0.6752257313856281,0.6781709767321278,0.6724700420352594
lr-19,Logistic Regression,19,0.780040733197556,0.6593103895262169,0.6593103895262168,0.2770605456139262,0.6326683291770574,0.6593103895262169,0.6204606714040676
dt-19,Decision Tree,19,0.790224032586558,0.6097284334694407,0.6097284334694406,0.2115429830837303,0.6054686585793969,0.6097284334694407,0.6019572417946402
rf-19,Random Forest,19,0.7963340122199593,0.6355564197290816,0.6355564197290815,0.2551862298642807,0.6266727493917275,0.6355564197290816,0.6200976169968418
xgb-19,XGBoost,19,0.7922606924643585,0.63871605418368,0.63871605418368,0.2565353206332768,0.6266772019798437,0.63871605418368,0.6186062621224716
gnb-19,Gaussian Naive Bayes,19,0.8167006109979633,0.6642199753710545,0.6642199753710545,0.3150440526446779,0.657059042652263,0.6642199753710545,0.6510972628063689
bnb-19,Bernoulli Naive Bayes,19,0.7963340122199593,0.6522295676971936,0.6522295676971936,0.2791467240829809,0.63752067091897,0.6522295676971936,0.6279693799716682
svc-19,Support Vector,19,0.8024439918533605,0.6113649620843866,0.6113649620843865,0.2239818800089121,0.611984194875555,0.6113649620843866,0.6126204365209412
lr-20,Logistic Regression,20,0.7759674134419552,0.7124894678851513,0.7124894678851513,0.3463322980686534,0.6572099517644072,0.7124894678851513,0.6411200068870524
dt-20,Decision Tree,20,0.7657841140529531,0.6008976602501782,0.6008976602501782,0.1827618656657327,0.5890376063523949,0.6008976602501782,0.5827618288144604
rf-20,Random Forest,20,0.835030549898167,0.6916844902456414,0.6916844902456413,0.3732834227214284,0.6864400766337898,0.6916844902456414,0.6817315964114539
xgb-20,XGBoost,20,0.780040733197556,0.6870989694730703,0.6870989694730701,0.3151669362804301,0.6476076555023924,0.6870989694730703,0.6327241379310344
gnb-20,Gaussian Naive Bayes,20,0.845213849287169,0.5976408062738998,0.5976408062738997,0.2614594484330564,0.6170361247947455,0.5976408062738998,0.6750319507377716
bnb-20,Bernoulli Naive Bayes,20,0.8126272912423625,0.6896104737831357,0.6896104737831357,0.3448395155030754,0.6696794196794197,0.6896104737831357,0.6567876091966344
svc-20,Support Vector,20,0.814663951120163,0.6741363665824097,0.6741363665824098,0.326327033252266,0.6619710851030027,0.6741363665824097,0.652882098554683
lr-21,Logistic Regression,21,0.7841140529531568,0.7172856309546958,0.7172856309546957,0.3578499952556124,0.6647211915069058,0.7172856309546958,0.6473367320031642
dt-21,Decision Tree,21,0.780040733197556,0.6704258215049581,0.6704258215049582,0.2924761442336721,0.6388525661981039,0.6704258215049581,0.6254831782390837
rf-21,Random Forest,21,0.8207739307535642,0.6999643528420507,0.6999643528420506,0.3666790550194856,0.6810181904086936,0.6999643528420507,0.6680968726163234
xgb-21,XGBoost,21,0.8024439918533605,0.7002884179143172,0.7002884179143172,0.3495275535283212,0.6686517737256239,0.7002884179143172,0.652491981248458
gnb-21,Gaussian Naive Bayes,21,0.8309572301425662,0.7115172726683519,0.7115172726683519,0.3928725549038842,0.6947272223345843,0.7115172726683519,0.6824305439096652
bnb-21,Bernoulli Naive Bayes,21,0.790224032586558,0.6930941733100007,0.6930941733100006,0.3303161167733875,0.6570043066906304,0.6930941733100007,0.6412636320531058
svc-21,Support Vector,21,0.8167006109979633,0.6975662713072786,0.6975662713072784,0.3593085124362501,0.6768603018603019,0.6975662713072786,0.6633662039766333
lr-22,Logistic Regression,22,0.7820773930753564,0.6716248622723442,0.6716248622723442,0.2954943315941257,0.6406915748510775,0.6716248622723442,0.6271915077573371
dt-22,Decision Tree,22,0.7780040733197556,0.6469959167800895,0.6469959167800895,0.2583358502450216,0.6243885321261887,0.6469959167800895,0.6135021519367431
rf-22,Random Forest,22,0.8187372708757638,0.6876498800959232,0.6876498800959233,0.348541217890446,0.6726593106961205,0.6876498800959232,0.6618452680418134
xgb-22,XGBoost,22,0.790224032586558,0.6764210253418886,0.6764210253418886,0.3078760620351397,0.6481560071519511,0.6764210253418886,0.6343202566000493
gnb-22,Gaussian Naive Bayes,22,0.8472505091649695,0.5488204031369499,0.5488204031369499,0.1811204316493455,0.5545919663267899,0.5488204031369499,0.667986173059768
bnb-22,Bernoulli Naive Bayes,22,0.8085539714867617,0.6983278242271048,0.6983278242271048,0.352378296527931,0.6717167406395812,0.6983278242271048,0.6565217391304348
svc-22,Support Vector,22,0.8228105906313645,0.6678170976732127,0.6678170976732128,0.3268044301881516,0.6632134156437002,0.6678170976732127,0.6591034779402729
lr-23,Logistic Regression,23,0.7881873727087576,0.6918951325426146,0.6918951325426145,0.3272270714506242,0.6551034743610525,0.6918951325426146,0.6395000942329438
dt-23,Decision Tree,23,0.7596741344195519,0.6250891178948733,0.6250891178948733,0.2160837699509747,0.6020741758241759,0.6250891178948733,0.5933178609418819
rf-23,Random Forest,23,0.8411405295315683,0.673050748590317,0.673050748590317,0.3584781794301588,0.6789235412474849,0.673050748590317,0.6856487275761368
xgb-23,XGBoost,23,0.7942973523421588,0.7010499708341436,0.7010499708341436,0.3439256840584201,0.663664417240327,0.7010499708341436,0.6470839260312944
gnb-23,Gaussian Naive Bayes,23,0.604887983706721,0.5673083155097544,0.5673083155097544,0.0983430246060818,0.504504785684561,0.5673083155097544,0.5359218263576617
bnb-23,Bernoulli Naive Bayes,23,0.7942973523421588,0.6843768228660314,0.6843768228660314,0.3217598925328668,0.6549879293431753,0.6843768228660314,0.6403774981495189
svc-23,Support Vector,23,0.8329938900203666,0.6904854494782553,0.6904854494782552,0.3690708844728804,0.6842493255536733,0.6904854494782553,0.6787712895377129
lr-24,Logistic Regression,24,0.769857433808554,0.7144500615723637,0.7144500615723637,0.3452810347231388,0.6541499142901667,0.7144500615723637,0.6389822321166043
dt-24,Decision Tree,24,0.7128309572301426,0.6919923520642945,0.6919923520642945,0.2908352479697113,0.6101353215788081,0.6919923520642945,0.61014129020264
rf-24,Random Forest,24,0.8228105906313645,0.6789325296519542,0.6789325296519542,0.341612738676751,0.6702026635784598,0.6789325296519542,0.6630492558469171
xgb-24,XGBoost,24,0.8329938900203666,0.7016008814569965,0.7016008814569965,0.3830623441574552,0.690749047560526,0.7016008814569965,0.681964431964432
gnb-24,Gaussian Naive Bayes,24,0.769857433808554,0.6366420377211743,0.6366420377211744,0.2384569095465037,0.6139963961958299,0.6366420377211743,0.6040340488527016
bnb-24,Bernoulli Naive Bayes,24,0.7942973523421588,0.7177231188022555,0.7177231188022555,0.3656703082285151,0.6717588578312296,0.7177231188022555,0.6535376388317565
svc-24,Support Vector,24,0.8105906313645621,0.6884114330157496,0.6884114330157495,0.3412807088423222,0.6676564990501975,0.6884114330157496,0.6545454545454545
lr-25,Logistic Regression,25,0.7759674134419552,0.6958163199170393,0.6958163199170394,0.3242422981925013,0.6494132003946617,0.6958163199170393,0.6342240881425207
dt-25,Decision Tree,25,0.7433808553971487,0.6655162356601205,0.6655162356601205,0.2658691679221436,0.6157200357781754,0.6655162356601205,0.6067665872319077
rf-25,Random Forest,25,0.8594704684317719,0.7005152634649038,0.7005152634649037,0.4233502712602245,0.7108732942471645,0.7005152634649038,0.7234561213434453
xgb-25,XGBoost,25,0.8004073319755601,0.6879739451681898,0.6879739451681898,0.3315405494643428,0.6607968644258967,0.6879739451681898,0.6461893240586722
gnb-25,Gaussian Naive Bayes,25,0.7983706720977597,0.6867749044008036,0.6867749044008037,0.3282448573384439,0.6588482998210337,0.6867749044008036,0.6442172955660094
bnb-25,Bernoulli Naive Bayes,25,0.8004073319755601,0.7213202411044137,0.7213202411044138,0.3750696445633077,0.6776488557800526,0.7213202411044137,0.6589068825910931
svc-25,Support Vector,25,0.8268839103869654,0.6980037591548383,0.6980037591548384,0.3710539077270578,0.6842587058654421,0.6980037591548383,0.6738363491521566
lr-26,Logistic Regression,26,0.7637474541751528,0.6997375072914641,0.6997375072914641,0.322358642879679,0.6437043339005105,0.6997375072914641,0.6300645733096987
dt-26,Decision Tree,26,0.7006109979633401,0.6570095275131247,0.6570095275131246,0.2393150337118808,0.5888404682560027,0.6570095275131247,0.5911914172783738
