,name,iter,A,BA,ROC,MCC,F1,R,P
bnb-17,Bernoulli Naive Bayes,17,0.7841140529531568,0.678381619029101,0.678381619029101,0.3061294801167994,0.6455404816388799,0.678381619029101,0.6313409687425435
svc-17,Support Vector,17,0.7820773930753564,0.710528874197939,0.7105288741979391,0.3476554852815517,0.6602735296970481,0.710528874197939,0.6435246553552492
lr-18,Logistic Regression,18,0.7841140529531568,0.695054766997213,0.695054766997213,0.3285684228755363,0.6541334396597555,0.695054766997213,0.638367816091954
dt-18,Decision Tree,18,0.780040733197556,0.7204452654092941,0.7204452654092941,0.3592992919951219,0.6634424980959635,0.7204452654092941,0.6464036673553719
rf-18,Random Forest,18,0.8615071283095723,0.6961565882429191,0.6961565882429191,0.4225638019571411,0.7098108747044918,0.6961565882429191,0.7275735017670502
xgb-18,XGBoost,18,0.8228105906313645,0.7567405535031435,0.7567405535031435,0.4391926550536483,0.7102851910882024,0.7567405535031435,0.6878259838786155
gnb-18,Gaussian Naive Bayes,18,0.8187372708757638,0.6320727202022166,0.6320727202022166,0.2719231828070441,0.6357718562724523,0.6320727202022166,0.6399649701215743
bnb-18,Bernoulli Naive Bayes,18,0.8268839103869654,0.7257923391016916,0.7257923391016916,0.4057785703101909,0.6990575493398519,0.7257923391016916,0.6823093830132398
svc-18,Support Vector,18,0.8126272912423625,0.734072201698101,0.734072201698101,0.4017028312986905,0.6923558897243107,0.734072201698101,0.672345502266762
lr-19,Logistic Regression,19,0.7413441955193483,0.6365286149458811,0.6365286149458811,0.2242549397726058,0.599806182894036,0.6365286149458811,0.592087431693989
dt-19,Decision Tree,19,0.7841140529531568,0.6728239030397304,0.6728239030397304,0.2985426800902975,0.6425412087912088,0.6728239030397304,0.6289285368919834
rf-19,Random Forest,19,0.8065173116089613,0.6526670555447533,0.6526670555447535,0.2887265575870712,0.6435421872731303,0.6526670555447533,0.6365111561866126
xgb-19,XGBoost,19,0.8004073319755601,0.6879739451681898,0.6879739451681898,0.3315405494643428,0.6607968644258967,0.6879739451681898,0.6461893240586722
gnb-19,Gaussian Naive Bayes,19,0.7413441955193483,0.6643171948927344,0.6643171948927344,0.263332833436149,0.6140247714428964,0.6643171948927344,0.6055035372451103
bnb-19,Bernoulli Naive Bayes,19,0.7963340122199593,0.6522295676971936,0.6522295676971936,0.2791467240829809,0.63752067091897,0.6522295676971936,0.6279693799716682
svc-19,Support Vector,19,0.7739307535641547,0.6668286992027999,0.6668286992028,0.2835956237830723,0.6333972353950156,0.6668286992027999,0.6205225453013063
lr-20,Logistic Regression,20,0.7596741344195519,0.7306857216929159,0.7306857216929159,0.3611175724350499,0.6543903602958722,0.7306857216929159,0.641324200913242
dt-20,Decision Tree,20,0.7678207739307535,0.7076933048156069,0.7076933048156069,0.3351985953136793,0.6498473626263637,0.7076933048156069,0.6352452097577446
rf-20,Random Forest,20,0.8309572301425662,0.7393058526152052,0.7393058526152051,0.4267824697706111,0.7088177082961196,0.7393058526152052,0.6902829313543599
xgb-20,XGBoost,20,0.7617107942973523,0.731884762460302,0.731884762460302,0.3637173714758618,0.6562056769421354,0.731884762460302,0.6426250747458641
gnb-20,Gaussian Naive Bayes,20,0.7963340122199593,0.6966912956121589,0.6966912956121588,0.3397721351599589,0.6627747252747253,0.6966912956121589,0.6467338748670342
bnb-20,Bernoulli Naive Bayes,20,0.8126272912423625,0.6896104737831357,0.6896104737831357,0.3448395155030754,0.6696794196794197,0.6896104737831357,0.6567876091966344
svc-20,Support Vector,20,0.7780040733197556,0.7136885086525374,0.7136885086525374,0.3491744830233209,0.6590733910473241,0.7136885086525374,0.642640823743186
