,name,iter,A,BA,ROC,MCC,F1,R,P
rf-22,Random Forest,22,0.835030549898167,0.713915354203124,0.713915354203124,0.4008718240435857,0.6991171197070682,0.713915354203124,0.6878058495504723
xgb-22,XGBoost,22,0.7983706720977597,0.7256789163263984,0.7256789163263982,0.3790322283996992,0.678258682428631,0.7256789163263984,0.6591480415009827
gnb-22,Gaussian Naive Bayes,22,0.8187372708757638,0.559822412340398,0.559822412340398,0.1514274364754275,0.5682130329529174,0.559822412340398,0.5958264119601329
bnb-22,Bernoulli Naive Bayes,22,0.7657841140529531,0.6564748201438849,0.6564748201438849,0.2643720273235267,0.6232577380118364,0.6564748201438849,0.6116674375578168
svc-22,Support Vector,22,0.7474541751527495,0.7123760451098581,0.7123760451098582,0.3311627606819962,0.6391417733522997,0.7123760451098581,0.6290973918524939
lr-23,Logistic Regression,23,0.7535641547861507,0.6826268714757924,0.6826268714757924,0.2940432597177558,0.6296649524700015,0.6826268714757924,0.618358045952871
dt-23,Decision Tree,23,0.8085539714867617,0.6760969602696221,0.6760969602696221,0.3229128895512332,0.6592694306638318,0.6760969602696221,0.6480331262939959
rf-23,Random Forest,23,0.8309572301425662,0.6337092488171625,0.6337092488171625,0.2900522152158112,0.6435961345052255,0.6337092488171625,0.6573008006099885
xgb-23,XGBoost,23,0.7983706720977597,0.6534286084645797,0.6534286084645796,0.282533231882893,0.6394124847001224,0.6534286084645797,0.6300686813186813
gnb-23,Gaussian Naive Bayes,23,0.8391038696537678,0.6385054118867068,0.6385054118867068,0.309384344388918,0.6520573012441582,0.6385054118867068,0.6727706362680896
bnb-23,Bernoulli Naive Bayes,23,0.7494908350305499,0.6413247780154255,0.6413247780154254,0.2346597738513162,0.6064705307399081,0.6413247780154255,0.5974089792271611
svc-23,Support Vector,23,0.835030549898167,0.6249918983731934,0.6249918983731934,0.2835771005932693,0.6385670274544017,0.6249918983731934,0.6608423686405338
lr-24,Logistic Regression,24,0.7637474541751528,0.7441992352064295,0.7441992352064295,0.3807853792811753,0.6624229492650545,0.7441992352064295,0.6484418091560948
dt-24,Decision Tree,24,0.8004073319755601,0.6879739451681898,0.6879739451681898,0.3315405494643428,0.6607968644258967,0.6879739451681898,0.6461893240586722
rf-24,Random Forest,24,0.8370672097759674,0.7151143949705101,0.7151143949705101,0.4049548634566328,0.701338199513382,0.7151143949705101,0.6905828308929084
xgb-24,XGBoost,24,0.8126272912423625,0.7451876336768424,0.7451876336768423,0.4155175240890236,0.6973846401200493,0.7451876336768424,0.676043557168784
gnb-24,Gaussian Naive Bayes,24,0.8187372708757638,0.6320727202022166,0.6320727202022166,0.2719231828070441,0.6357718562724523,0.6320727202022166,0.6399649701215743
bnb-24,Bernoulli Naive Bayes,24,0.7718940936863544,0.7045336703610086,0.7045336703610086,0.3333653041421848,0.6509774054328509,0.7045336703610086,0.6358363464187328
svc-24,Support Vector,24,0.7942973523421588,0.7399539827597381,0.7399539827597382,0.3941361741149441,0.6817356257661231,0.7399539827597381,0.6618469945355192
lr-25,Logistic Regression,25,0.7678207739307535,0.7132510208049776,0.7132510208049776,0.3425456797869145,0.6523181276088252,0.7132510208049776,0.6375580082779381
dt-25,Decision Tree,25,0.8126272912423625,0.700725905761877,0.700725905761877,0.3593420129562352,0.6757680160780936,0.700725905761877,0.6608246351975905
rf-25,Random Forest,25,0.8391038696537678,0.6940825717804135,0.6940825717804134,0.3819045989568896,0.6908775033670436,0.6940825717804135,0.6878725139594705
xgb-25,XGBoost,25,0.8044806517311609,0.707045174671074,0.707045174671074,0.3600772632073586,0.6734829592684954,0.707045174671074,0.6565547659887283
gnb-25,Gaussian Naive Bayes,25,0.8268839103869654,0.653542031239873,0.653542031239873,0.3123829667401731,0.6561199686894903,0.653542031239873,0.6588866532528505
bnb-25,Bernoulli Naive Bayes,25,0.7861507128309573,0.6573497958390044,0.6573497958390044,0.2785396825948216,0.6349442379182156,0.6573497958390044,0.6232673267326733
svc-25,Support Vector,25,0.8085539714867617,0.7594627001101821,0.759462700110182,0.4296311064093109,0.70040764397362,0.7594627001101821,0.6778510817895065
lr-26,Logistic Regression,26,0.7494908350305499,0.7246905178559855,0.7246905178559854,0.3483940232644565,0.6454249229414355,0.7246905178559855,0.6350506427736657
dt-26,Decision Tree,26,0.7291242362525459,0.6571229502884179,0.6571229502884179,0.2484905799952473,0.6039962402595433,0.6571229502884179,0.5982472137791286
