,name,iter,A,BA,ROC,MCC,F1,R,P
svc-17,Support Vector,17,0.7739307535641547,0.7112904271177652,0.7112904271177652,0.3435140965692158,0.6553557990856029,0.7112904271177652,0.6396205404942396
lr-18,Logistic Regression,18,0.7718940936863544,0.7267645343184912,0.7267645343184912,0.3625812857917967,0.6607944732297063,0.7267645343184912,0.6449357912178956
dt-18,Decision Tree,18,0.7780040733197556,0.7637079525568734,0.7637079525568734,0.4136328852469884,0.6797129810828442,0.7637079525568734,0.6621985250149491
rf-18,Random Forest,18,0.8391038696537678,0.7107557197485255,0.7107557197485255,0.402368640040614,0.700528855433314,0.7107557197485255,0.6920476021733994
xgb-18,XGBoost,18,0.8329938900203666,0.7960820532762979,0.7960820532762979,0.4958274280821687,0.7345595991561181,0.7960820532762979,0.7075816785568227
gnb-18,Gaussian Naive Bayes,18,0.8228105906313645,0.5955667898113941,0.5955667898113941,0.220366660765284,0.6066031219781738,0.5955667898113941,0.6270354096665804
bnb-18,Bernoulli Naive Bayes,18,0.7494908350305499,0.6302093460366842,0.6302093460366842,0.2186891863454899,0.6002607872598144,0.6302093460366842,0.5918232094702683
svc-18,Support Vector,18,0.7881873727087576,0.7252414284788385,0.7252414284788385,0.3709524820319365,0.6710472067614925,0.7252414284788385,0.6527313878878439
lr-19,Logistic Regression,19,0.7494908350305499,0.6357670620260548,0.6357670620260548,0.2267061765002746,0.6034003821982309,0.6357670620260548,0.594639468690702
dt-19,Decision Tree,19,0.7861507128309573,0.5962149199559272,0.5962149199559271,0.1873674525883213,0.5935334326734312,0.5962149199559272,0.5912191225267298
rf-19,Random Forest,19,0.824847250509165,0.6189966945362628,0.6189966945362628,0.2599767561557115,0.628396930442129,0.6189966945362628,0.6419953596287703
xgb-19,XGBoost,19,0.8126272912423625,0.684052757793765,0.684052757793765,0.337501611373984,0.6665190172454524,0.684052757793765,0.6547210417347717
gnb-19,Gaussian Naive Bayes,19,0.7841140529531568,0.6005735951779116,0.6005735951779116,0.1929431114716838,0.5960917613459986,0.6005735951779116,0.5925368239012463
bnb-19,Bernoulli Naive Bayes,19,0.7352342158859471,0.5995851967074989,0.5995851967074989,0.167750583734262,0.5758240297713981,0.5995851967074989,0.5706436781609195
svc-19,Support Vector,19,0.7861507128309573,0.6573497958390044,0.6573497958390044,0.2785396825948216,0.6349442379182156,0.6573497958390044,0.6232673267326733
lr-20,Logistic Regression,20,0.7596741344195519,0.6751085617992093,0.6751085617992092,0.2868729235207828,0.6295524296675191,0.6751085617992093,0.6174929332463579
dt-20,Decision Tree,20,0.7067209775967414,0.7272992416877309,0.727299241687731,0.3367417279937567,0.6195764462809916,0.7272992416877309,0.6247199402539209
rf-20,Random Forest,20,0.835030549898167,0.6916844902456414,0.6916844902456413,0.3732834227214284,0.6864400766337898,0.6916844902456414,0.6817315964114539
xgb-20,XGBoost,20,0.7657841140529531,0.7342828439950742,0.7342828439950742,0.368974820096596,0.659859642781844,0.7342828439950742,0.6452757013101841
gnb-20,Gaussian Naive Bayes,20,0.8187372708757638,0.57649556030851,0.57649556030851,0.182616888317686,0.5864069583652762,0.57649556030851,0.6089897497460522
bnb-20,Bernoulli Naive Bayes,20,0.8024439918533605,0.6391535420312399,0.6391535420312399,0.2656678619719222,0.6322949237598919,0.6391535420312399,0.6268013229388141
svc-20,Support Vector,20,0.7678207739307535,0.674347008879383,0.674347008879383,0.2903025202420006,0.6338505416295985,0.674347008879383,0.6208445642407906
lr-21,Logistic Regression,21,0.7209775967413442,0.6745576511763562,0.6745576511763564,0.2696799797770512,0.607509408641363,0.6745576511763562,0.6041594152453881
dt-21,Decision Tree,21,0.8024439918533605,0.6891729859355759,0.6891729859355759,0.3348729064251408,0.6627580102673041,0.6891729859355759,0.6481975120588982
rf-21,Random Forest,21,0.8492871690427699,0.7111932075960853,0.7111932075960854,0.4177947562217637,0.7088621794871794,0.7111932075960853,0.7066265060240964
xgb-21,XGBoost,21,0.8370672097759674,0.7262298269492514,0.7262298269492514,0.4183794120642227,0.7071978054743873,0.7262298269492514,0.6934330839567747
gnb-21,Gaussian Naive Bayes,21,0.8085539714867617,0.6649815282908809,0.6649815282908808,0.3077905957227216,0.6525594700391448,0.6649815282908809,0.6435540266185427
bnb-21,Bernoulli Naive Bayes,21,0.7617107942973523,0.6596344545984834,0.6596344545984834,0.2665603593365206,0.6227467050178294,0.6596344545984834,0.6112767687720249
svc-21,Support Vector,21,0.7393075356415478,0.6797913020934604,0.6797913020934605,0.2837433389839032,0.6201527898655836,0.6797913020934604,0.611949634771379
lr-22,Logistic Regression,22,0.725050916496945,0.6880711646898696,0.6880711646898697,0.2895346926884125,0.6155987404095409,0.6880711646898696,0.611434331797235
dt-22,Decision Tree,22,0.7657841140529531,0.7565137079525568,0.7565137079525568,0.3977374906107745,0.6684867165712608,0.7565137079525568,0.654178028827425
rf-22,Random Forest,22,0.8309572301425662,0.7337481366258345,0.7337481366258345,0.4200761862429001,0.7061385481789142,0.7337481366258345,0.6887330577214925
xgb-22,XGBoost,22,0.8309572301425662,0.7504212845939464,0.7504212845939464,0.4400992686879198,0.7139839281327859,0.7504212845939464,0.6933615253728356
gnb-22,Gaussian Naive Bayes,22,0.8187372708757638,0.5653801283297686,0.5653801283297686,0.1621384307728874,0.5744861096234554,0.5653801283297686,0.6005231689088191
bnb-22,Bernoulli Naive Bayes,22,0.7657841140529531,0.6564748201438849,0.6564748201438849,0.2643720273235267,0.6232577380118364,0.6564748201438849,0.6116674375578168
svc-22,Support Vector,22,0.7922606924643585,0.7109663620454987,0.7109663620454987,0.3553713960657487,0.6671850079744817,0.7109663620454987,0.6496551724137931
lr-23,Logistic Regression,23,0.7494908350305499,0.6857865059303909,0.6857865059303909,0.2963917667288157,0.6287642687222232,0.6857865059303909,0.6182110602499072
dt-23,Decision Tree,23,0.7983706720977597,0.7534674962732517,0.7534674962732517,0.414174737483607,0.6903510615934413,0.7534674962732517,0.6691939949813965
rf-23,Random Forest,23,0.8553971486761711,0.6647708859939077,0.6647708859939075,0.3738262297035203,0.6831883820896608,0.6647708859939077,0.7120308590492077
xgb-23,XGBoost,23,0.8329938900203666,0.7571780413507032,0.7571780413507032,0.4503763897925005,0.7186678964726927,0.7571780413507032,0.6971774995030808
gnb-23,Gaussian Naive Bayes,23,0.835030549898167,0.6416650463413053,0.6416650463413054,0.3073105329170914,0.6521841794569068,0.6416650463413053,0.6666603126191384
bnb-23,Bernoulli Naive Bayes,23,0.7494908350305499,0.6413247780154255,0.6413247780154254,0.2346597738513162,0.6064705307399081,0.6413247780154255,0.5974089792271611
svc-23,Support Vector,23,0.780040733197556,0.6870989694730703,0.6870989694730701,0.3151669362804301,0.6476076555023924,0.6870989694730703,0.6327241379310344
lr-24,Logistic Regression,24,0.7617107942973523,0.748557910428414,0.7485579104284141,0.385401623774195,0.6627212681638045,0.748557910428414,0.6493961823139852
dt-24,Decision Tree,24,0.8044806517311609,0.7681800505541513,0.7681800505541513,0.4371012555539334,0.7008377760853008,0.7681800505541513,0.6781056301652892
rf-24,Random Forest,24,0.8492871690427699,0.700077775617344,0.700077775617344,0.4047058421909154,0.7023169692600117,0.700077775617344,0.7046539379474941
xgb-24,XGBoost,24,0.814663951120163,0.7686175384017111,0.7686175384017111,0.4460203773110664,0.7088521812791191,0.7686175384017111,0.6851463033281215
gnb-24,Gaussian Naive Bayes,24,0.8126272912423625,0.6284755979000584,0.6284755979000584,0.2598730663048079,0.6299075834043389,0.6284755979000584,0.6314140811455847
bnb-24,Bernoulli Naive Bayes,24,0.7718940936863544,0.7045336703610086,0.7045336703610086,0.3333653041421848,0.6509774054328509,0.7045336703610086,0.6358363464187328
svc-24,Support Vector,24,0.7841140529531568,0.745074210901549,0.745074210901549,0.3936633543634285,0.6767168554959252,0.745074210901549,0.6580856223086249
lr-25,Logistic Regression,25,0.7596741344195519,0.7084548577354333,0.7084548577354333,0.3318172863659116,0.6450747365841705,0.7084548577354333,0.6320462290101408
dt-25,Decision Tree,25,0.8167006109979633,0.6975662713072786,0.6975662713072784,0.3593085124362501,0.6768603018603019,0.6975662713072786,0.6633662039766333
rf-25,Random Forest,25,0.8513238289205702,0.7235076803422127,0.7235076803422127,0.4352554127657974,0.7174089579539094,0.7235076803422127,0.7119024210396953
xgb-25,XGBoost,25,0.8289205702647657,0.7936839717415256,0.7936839717415257,0.4890086597942622,0.7302056622533883,0.7936839717415256,0.7035601976639713
gnb-25,Gaussian Naive Bayes,25,0.824847250509165,0.6634584224512282,0.6634584224512282,0.3233630121808464,0.6616506410256411,0.6634584224512282,0.6599239061509194
bnb-25,Bernoulli Naive Bayes,25,0.7861507128309573,0.6573497958390044,0.6573497958390044,0.2785396825948216,0.6349442379182156,0.6573497958390044,0.6232673267326733
svc-25,Support Vector,25,0.7983706720977597,0.7423520642945103,0.7423520642945104,0.4002065029905464,0.6856736396262407,0.7423520642945103,0.6652196005655708
lr-26,Logistic Regression,26,0.7433808553971487,0.7155356795644565,0.7155356795644565,0.3335887631158024,0.637905604719764,0.7155356795644565,0.6290754541220307
dt-26,Decision Tree,26,0.7576374745417516,0.7128135329574179,0.7128135329574179,0.3365654612413714,0.6456808465480125,0.7128135329574179,0.6330699088145897
