,name,iter,A,BA,ROC,MCC,F1,R,P
bnb-12,Bernoulli Naive Bayes,12,0.7596741344195519,0.6528776978417266,0.6528776978417267,0.2560133412113644,0.6180247890295358,0.6528776978417266,0.6071818057890671
svc-12,Support Vector,12,0.7780040733197556,0.669226780737572,0.6692267807375721,0.2894874149182898,0.637023975041541,0.669226780737572,0.6238027501185396
lr-13,Logistic Regression,13,0.7657841140529531,0.6953788320694796,0.6953788320694795,0.3176451669042641,0.642936188241841,0.6953788320694796,0.629106171570517
dt-13,Decision Tree,13,0.7596741344195519,0.5750696739905373,0.5750696739905372,0.1388305268653161,0.5681167630747213,0.5750696739905373,0.5641867553338875
rf-13,Random Forest,13,0.835030549898167,0.6805690582669,0.6805690582669,0.3591533478397613,0.6795684716839756,0.6805690582669,0.6785897435897436
xgb-13,XGBoost,13,0.7881873727087576,0.6029716767126839,0.6029716767126838,0.1995105027922044,0.5995357299705126,0.6029716767126839,0.596639294403893
gnb-13,Gaussian Naive Bayes,13,0.7433808553971487,0.6266122237345259,0.6266122237345259,0.210820064421096,0.5953084933800827,0.6266122237345259,0.5877583108715184
bnb-13,Bernoulli Naive Bayes,13,0.769857433808554,0.6644306176680277,0.6644306176680278,0.2778137447736511,0.6298097773507609,0.6644306176680277,0.6173450508788159
svc-13,Support Vector,13,0.7861507128309573,0.6684652278177459,0.6684652278177458,0.2939922315374125,0.6413240849607269,0.6684652278177459,0.6282630150505798
lr-14,Logistic Regression,14,0.7617107942973523,0.6596344545984834,0.6596344545984834,0.2665603593365206,0.6227467050178294,0.6596344545984834,0.6112767687720249
dt-14,Decision Tree,14,0.7494908350305499,0.6302093460366842,0.6302093460366842,0.2186891863454899,0.6002607872598144,0.6302093460366842,0.5918232094702683
rf-14,Random Forest,14,0.8126272912423625,0.650706461857541,0.6507064618575409,0.2919979837089367,0.6457431457431456,0.650706461857541,0.6414385644768856
xgb-14,XGBoost,14,0.8004073319755601,0.6768585131894485,0.6768585131894485,0.3166143099303606,0.6546224519092736,0.6768585131894485,0.6417017188554811
gnb-14,Gaussian Naive Bayes,14,0.8187372708757638,0.5487069803616567,0.5487069803616567,0.1288853537791686,0.5549864048799862,0.5487069803616567,0.5852620830496937
